R package version: 0.0-39
Summary type: mean
Test type: t-test
x-axis treatment: 33
x-axis medium: SDM_rhlk_CTGNH
x-axis screen ID: QFA0018
x-axis screen name: lyp1_HLN
x-axis libraries: SDLV4_384
x-axis client: MGD
x-axis user: APB
x-axis date: 2013/07/23
x-axis PI: DAL
x-axis condition: SDM_rhlk_CTGNH
x-axis inoculation type: CONC
x-axis fitness definition: MDRMDP
y-axis treatment: 33
y-axis medium: SDM_rhlk_CTGNH
y-axis screen ID: QFA0010
y-axis screen name: pol1-1
y-axis libraries: SDLV4_384
y-axis client: DAL
y-axis user: MGD
y-axis date: 2013/06/18
y-axis PI: DAL
y-axis condition: SDM_rhlk_CTGNH
y-axis inoculation type: CONC
y-axis fitness definition: MDRMDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YIL136W	OM45	0.665204	0.949867	2.36223	44.6954	69.5939	2.37567	7.69109	8	6	t-test	S
YDR381W	YRA1	0.59759	0.92688	2.36456	40.6446	62.9309	1.53769	6.53482	8	6	t-test	S
YIL108W	YIL108W	0.554432	0.913838	2.36519	43.9006	68.2825	2.5153	4.80453	8	5	t-test	S
YDL113C	ATG20	0.508749	0.897934	2.36758	44.3168	68.9628	2.55918	3.86572	8	6	t-test	S
YNL045W	LAP2	0.690245	0.959084	2.37018	40.413	62.5407	2.29446	8.58263	8	6	t-test	S
YBL102W	SFT2	0.513068	0.900073	2.37151	51.9881	81.5676	2.88109	3.31019	8	6	t-test	S
YDR333C	RQC1	0.634449	0.940066	2.37376	39.3786	60.8345	3.23215	5.95696	8	6	t-test	S
YDR374C	PHO92	0.671355	0.953789	2.37628	32.8784	50.1443	3.74074	6.53127	8	6	t-test	S
YOL043C	NTG2	0.608535	0.929868	2.37914	42.6762	66.2467	2.11707	6.45454	8	6	t-test	S
YAL049C	AIM2	0.696466	0.960601	2.3819	50.4275	78.9849	5.14027	4.90873	8	6	t-test	S
YPL091W	GLR1	0.691737	0.959084	2.38246	42.3558	65.7144	2.76577	8.36518	8	6	t-test	S
YPR118W	MRI1	0.646837	0.942914	2.38733	39.6928	61.3285	1.66802	7.5842	8	5	t-test	S
YPL272C	PBI1	0.618714	0.9351	2.39354	38.6994	59.6852	3.35178	5.37587	8	6	t-test	S
YPL034W	YPL034W	0.638709	0.940066	2.40327	42.0986	65.2574	1.71367	7.50959	8	6	t-test	S
YDR168W	CDC37	0.631204	0.940066	2.40345	46.6312	72.7085	1.45224	7.44456	8	6	t-test	S
YDL086W	YDL086W	0.636335	0.940066	2.40538	48.1639	75.2251	4.13569	4.47639	8	6	t-test	S
YDR210W	YDR210W	0.672617	0.954201	2.40629	44.7906	69.678	3.62361	6.89376	8	6	t-test	S
YLL016W	SDC25	0.636264	0.940066	2.40698	49.7562	77.8402	3.81719	5.20827	8	6	t-test	S
YJL068C	YJL068C	0.669201	0.952737	2.40899	49.4722	77.37	3.4578	6.9918	8	6	t-test	S
YNR031C	SSK2	0.635501	0.940066	2.41281	48.4339	75.6568	3.16386	6.24863	8	6	t-test	S
YIL016W	SNL1	0.651786	0.944257	2.414	44.3373	68.9202	2.67245	7.26076	8	6	t-test	S
YJR008W	MHO1	0.644075	0.940993	2.42126	51.4911	80.6688	2.87973	6.86525	8	6	t-test	S
YHL029C	OCA5	0.653224	0.944574	2.42311	47.1004	73.4476	1.80748	7.91818	8	6	t-test	S
YMR134W	ERG29	0.693061	0.959084	2.42386	41.7921	64.7197	3.09882	8.32471	8	6	t-test	S
YPL009C	TAE2	0.683438	0.957106	2.42479	46.2007	71.9658	2.92299	8.12478	8	6	t-test	S
YBR244W	GPX2	0.517759	0.9018	2.4315	45.1216	70.1808	2.8275	3.79079	8	6	t-test	S
YNL188W	KAR1	0.701293	0.960602	2.43451	41.7892	64.6974	3.10946	8.68768	8	6	t-test	S
YFL040W	YFL040W	0.684171	0.957106	2.43847	35.9525	55.0956	3.96193	7.05629	8	6	t-test	S
YNL039W	BDP1	0.709506	0.963217	2.4426	37.4282	57.5148	3.60447	8.61368	8	6	t-test	S
YOR057W	SGT1	0.663924	0.949867	2.44418	39.7874	61.3906	2.97311	7.4921	8	6	t-test	S
YDL194W	SNF3	0.619672	0.935531	2.44853	39.4893	60.8934	3.20452	5.86707	8	6	t-test	S
YER115C	SPR6	0.595237	0.926362	2.44938	44.2969	68.7955	3.37578	4.86171	8	6	t-test	S
YMR262W	YMR262W	0.682581	0.957106	2.45018	40.8294	63.0938	1.96739	8.83093	8	6	t-test	S
YLR001C	YLR001C	0.706542	0.962556	2.45418	44.1856	68.6046	3.67214	8.46947	8	6	t-test	S
YPL135W	ISU1	0.721565	0.96425	2.45449	44.4179	68.986	2.5658	9.89155	8	5	t-test	S
YIR031C	DAL7	0.677769	0.956896	2.46063	45.91	71.429	3.36113	7.65848	8	6	t-test	S
YIL027C	EMC5	0.610103	0.931279	2.46239	37.658	57.8602	3.09813	5.7924	8	6	t-test	S
YBL096C	YBL096C	0.636374	0.940066	2.46386	53.7384	84.2931	3.86261	5.42314	8	6	t-test	S
YPR142C	YPR142C	0.701253	0.960602	2.47176	38.1053	58.58	3.05954	8.89959	8	6	t-test	S
YDR349C	YPS7	0.570685	0.920777	2.47263	33.4453	50.9178	3.45564	4.03318	8	6	t-test	S
YJL139C	YUR1	0.56622	0.918479	2.47578	53.8802	84.5066	2.27123	5.72536	8	6	t-test	S
YNL144C	YNL144C	0.614656	0.931866	2.47687	43.1393	66.8474	3.27771	5.73206	8	6	t-test	S
YPR161C	SGV1	0.598105	0.926903	2.47808	35.1069	53.6405	3.78427	4.2162	8	6	t-test	S
YBR079C	RPG1	0.549126	0.912989	2.47847	39.5298	60.9109	3.06907	4.27006	8	6	t-test	S
YBL054W	TOD6	0.512763	0.900073	2.48751	42.5094	65.7942	2.69032	4.14371	8	6	t-test	S
YBR197C	YBR197C	0.687726	0.958061	2.49112	50.896	79.5755	4.48152	6.634	8	5	t-test	S
YGL016W	KAP122	0.603991	0.927057	2.49296	38.1003	58.5369	3.18905	5.61535	8	6	t-test	S
YML074C	FPR3	0.620675	0.935531	2.49734	62.5038	98.6481	4.08951	4.46643	8	6	t-test	S
YCL009C	ILV6	0.598262	0.926903	2.50139	44.4825	69.0151	3.5106	4.94186	8	6	t-test	S
YOL135C	MED7	0.634889	0.940066	2.50664	34.6858	52.9011	3.59118	6.04532	8	6	t-test	S
YMR304C-A	YMR304C-A	0.635224	0.940066	2.50747	41.2314	63.6605	2.51533	7.27307	8	6	t-test	S
YGR295C	COS6	0.604375	0.927057	2.51439	41.7641	64.5249	1.99349	6.89373	8	6	t-test	S
YOR307C	SLY41	0.588391	0.924982	2.52396	46.0603	71.5719	1.59645	6.80178	8	6	t-test	S
YMR135C	GID8	0.718444	0.96425	2.52796	41.9838	64.8637	3.02745	9.9202	8	6	t-test	S
YMR074C	YMR074C	0.636914	0.940066	2.53235	45.3991	70.4711	3.31851	6.6065	8	6	t-test	S
YIL071C	PCI8	0.734354	0.96578	2.53551	54.7531	85.8435	3.36876	10.4743	8	6	t-test	S
YJR036C	HUL4	0.488946	0.889551	2.53809	43.6547	67.594	2.65263	3.8589	8	5	t-test	S
YNL130C	CPT1	0.618143	0.935031	2.53885	41.3625	63.8244	2.60774	6.84482	8	6	t-test	S
YJR015W	YJR015W	0.489411	0.889551	2.53923	42.2133	65.2224	2.85696	3.46556	8	5	t-test	S
YNL088W	TOP2	0.656746	0.945676	2.53937	38.5311	59.1689	3.1975	7.43061	8	6	t-test	S
YBL039C	URA7	0.595337	0.926362	2.54088	49.1754	76.6651	3.53848	4.97741	8	6	t-test	S
YLR435W	TSR2	0.423031	0.853358	2.54877	40.5298	62.4392	2.82592	1.83042	8	6	t-test	S
YML117W	NAB6	0.597285	0.926855	2.56146	44.2444	68.5251	2.51579	6.47759	8	6	t-test	S
YMR238W	DFG5	0.627518	0.939709	2.56384	48.058	74.7906	3.59889	6.04206	8	6	t-test	S
YBL005W	PDR3	0.581083	0.922535	2.58083	51.1457	79.8386	3.46855	4.84291	8	6	t-test	S
YGR176W	YGR176W	0.624447	0.938136	2.58607	44.6477	69.1475	1.8941	7.67757	8	6	t-test	S
YNL002C	RLP7	0.666727	0.951474	2.5883	40.6893	62.6365	2.70816	8.40156	8	6	t-test	S
YGL137W	SEC27	0.627348	0.939709	2.59026	45.0556	69.8112	2.32268	7.50164	8	6	t-test	S
YIL162W	SUC2	0.692589	0.959084	2.59161	52.5559	82.1392	4.25256	7.83243	8	6	t-test	S
YGR121C	MEP1	0.66054	0.948858	2.59292	47.4846	73.8001	3.26725	7.71725	8	6	t-test	S
YMR020W	FMS1	0.649057	0.943253	2.59596	40.5813	62.4463	2.9593	7.64416	8	6	t-test	S
YHR043C	DOG2	0.657141	0.945676	2.59669	48.1743	74.9277	1.73877	8.69468	8	6	t-test	S
YDL031W	DBP10	0.625272	0.938625	2.59905	47.36	73.5851	1.96609	7.70286	8	6	t-test	S
YBL076C	ILS1	0.648343	0.943253	2.59967	42.4373	65.4914	2.72025	7.84274	8	6	t-test	S
YHL047C	ARN2	0.613755	0.931866	2.60438	44.1939	68.3715	1.93824	7.44534	8	6	t-test	S
YEL043W	YEL043W	0.592787	0.926085	2.60567	48.7981	75.9383	3.14093	5.81775	8	6	t-test	S
YJL103C	GSM1	0.592205	0.926085	2.60813	41.3406	63.6746	2.73089	6.30301	8	6	t-test	S
YDL114W	YDL114W	0.582756	0.922535	2.61131	49.8376	77.638	3.4227	5.11253	8	6	t-test	S
YOR349W	CIN1	0.579086	0.922535	2.61265	40.3141	61.9796	2.40721	6.31835	8	6	t-test	S
YFL048C	EMP47	0.603265	0.926903	2.61932	43.3326	66.931	3.6464	5.39799	8	6	t-test	S
YEL016C	NPP2	0.57024	0.920777	2.62039	42.7126	65.9099	2.9217	5.57579	8	6	t-test	S
YLR308W	CDA2	0.673621	0.955287	2.62089	46.0618	71.415	3.60598	7.96475	8	6	t-test	S
YFR004W	RPN11	0.645932	0.942914	2.62355	48.7942	75.9027	3.62251	6.91893	8	6	t-test	S
YER038C	KRE29	0.665116	0.949867	2.62442	46.8292	72.6709	3.20731	8.07282	8	6	t-test	S
YPR076W	YPR076W	0.604895	0.927261	2.62581	42.919	66.2403	1.45534	7.53967	8	6	t-test	S
YJR047C	ANB1	0.675535	0.955287	2.62753	51.4227	80.2172	3.32379	8.27688	8	5	t-test	S
YMR305C	SCW10	0.581463	0.922535	2.62794	42.0124	64.7464	2.04039	6.70712	8	6	t-test	S
YMR086W	SEG1	0.602966	0.926903	2.6297	47.7512	74.1779	3.98165	4.75126	8	6	t-test	S
YPL023C	MET12	0.660133	0.948804	2.63069	50.6907	79.0086	2.85851	8.23331	8	6	t-test	S
YDR409W	SIZ1	0.565073	0.917336	2.64072	37.2496	56.8955	2.1353	6.32644	8	6	t-test	S
YGL146C	RRT6	0.728412	0.96425	2.64804	46.0494	71.3501	3.65026	10.5215	8	6	t-test	S
YJL093C	TOK1	0.699796	0.960602	2.64966	45.048	69.7011	4.32404	8.32486	8	5	t-test	S
YGL036W	YGL036W	0.721847	0.96425	2.65044	45.0586	69.7173	3.73762	10.1218	8	6	t-test	S
YDR281C	PHM6	0.606249	0.928442	2.65218	39.5112	60.5946	3.3079	6.16177	8	6	t-test	S
YNL137C	NAM9	0.64078	0.940066	2.65326	37.8917	57.9304	2.80724	7.74275	8	6	t-test	S
YOL035C	YOL035C	0.596929	0.926602	2.65375	41.3435	63.6044	1.89181	7.22869	8	6	t-test	S
YMR289W	ABZ2	0.703177	0.961278	2.65587	42.5332	65.5567	2.27096	10.2927	8	6	t-test	S
YOL122C	SMF1	0.58304	0.922535	2.65691	39.2794	60.2059	2.10351	6.78808	8	6	t-test	S
YBR238C	YBR238C	0.625744	0.938678	2.66279	52.3725	81.7207	3.73273	6.17268	8	5	t-test	S
YIL163C	YIL163C	0.584262	0.922773	2.6652	43.0223	66.3454	3.27472	5.57337	8	5	t-test	S
YPL108W	YPL108W	0.631865	0.940066	2.66726	46.2313	71.6175	3.76889	6.40295	8	6	t-test	S
YDR215C	YDR215C	0.583739	0.922535	2.6683	40.2814	61.8343	2.68986	6.34315	8	6	t-test	S
YPL241C	CIN2	0.639413	0.940066	2.6746	48.5599	75.4335	2.36434	8.11395	8	6	t-test	S
YKL130C	SHE2	0.631608	0.940066	2.67573	57.3565	89.8928	4.70573	4.42763	8	6	t-test	S
YCR106W	RDS1	0.449768	0.868334	2.67898	45.3931	70.2202	2.59825	3.67824	8	6	t-test	S
YFL008W	SMC1	0.561252	0.915624	2.68274	39.5824	60.6615	3.19452	5.17895	8	6	t-test	S
YPL080C	YPL080C	0.564767	0.917336	2.68319	39.406	60.3707	1.99995	6.54495	8	6	t-test	S
YOL133W	HRT1	0.416877	0.852077	2.68739	39.3221	60.226	2.19187	3.95414	16	12	t-test	S
YMR149W	SWP1	0.598961	0.926903	2.68759	36.4306	55.4721	2.99809	6.47443	8	6	t-test	S
YLR181C	VTA1	0.643642	0.940651	2.69	34.979	53.0817	4.13653	6.36848	8	6	t-test	S
YCR062W	YCR062W	0.562972	0.91684	2.7004	48.8948	75.9417	3.26228	5.14252	8	5	t-test	S
YMR240C	CUS1	0.633309	0.940066	2.70272	37.7907	57.6832	3.226	7.29905	8	6	t-test	S
YMR137C	PSO2	0.652019	0.944257	2.7032	51.6246	80.4246	3.70498	7.3909	8	6	t-test	S
YBR294W	SUL1	0.506867	0.897934	2.70371	45.1726	69.8171	2.85636	4.48524	8	6	t-test	S
YNR003C	RPC34	0.638838	0.940066	2.70465	39.3065	60.172	2.28727	8.25451	8	6	t-test	S
YAL058C-A	YAL058C-A	0.620326	0.935531	2.70688	50.0894	77.8948	4.14554	5.48925	8	6	t-test	S
YCR100C	YCR100C	0.485531	0.885555	2.70746	44.6142	68.8929	2.87952	3.98066	8	6	t-test	S
YDR297W	SUR2	0.621386	0.935531	2.70896	45.5313	70.3981	2.95614	7.23404	8	6	t-test	S
YDR029W	YDR029W	0.69266	0.959084	2.71108	44.5584	68.7952	3.06011	9.62272	8	6	t-test	S
YLR279W	YLR279W	0.684646	0.957106	2.72339	57.6892	90.3615	5.97633	4.19822	8	6	t-test	S
YDR232W	HEM1	0.596424	0.926419	2.72411	42.0839	64.7058	3.48506	5.89977	8	6	t-test	S
YDR451C	YHP1	0.48692	0.887075	2.7248	52.0502	81.0889	2.72703	4.34218	8	6	t-test	S
YJL132W	YJL132W	0.706956	0.962556	2.72627	50.9603	79.2947	4.06282	9.44632	8	6	t-test	S
YJR092W	BUD4	0.654097	0.944751	2.72843	47.3314	73.3253	3.33091	7.91727	8	5	t-test	S
YNL031C	HHT2	0.600372	0.926903	2.73124	39.4935	60.4357	2.42502	7.2033	8	6	t-test	S
YLR438W	CAR2	0.6422	0.940066	2.73222	44.901	69.3238	4.05437	6.653	8	6	t-test	S
YER088C	DOT6	0.595422	0.926362	2.73714	44.6066	68.8316	3.64139	5.67152	8	6	t-test	S
YIR004W	DJP1	0.52151	0.902295	2.73807	38.2703	58.4135	2.66582	5.19043	8	6	t-test	S
YDR206W	EBS1	0.62585	0.938678	2.73969	44.7374	69.0424	3.32077	7.10172	8	6	t-test	S
YGR129W	SYF2	0.656749	0.945676	2.74273	42.7869	65.831	3.12409	8.3435	8	6	t-test	S
YDL125C	HNT1	0.559229	0.915012	2.74704	49.5509	76.9436	3.31358	5.13668	8	5	t-test	S
YFR057W	YFR057W	0.597688	0.92688	2.74731	46.4792	71.8934	2.96699	6.69106	8	6	t-test	S
YCL028W	RNQ1	0.580977	0.922535	2.75079	50.3617	78.2703	3.42577	5.5155	8	4	t-test	S
YNR047W	FPK1	0.59068	0.926085	2.75248	39.6045	60.5832	1.95475	7.35378	8	6	t-test	S
YGL118C	YGL118C	0.656436	0.945676	2.75525	45.225	69.8185	2.06623	9.10005	8	6	t-test	S
YGR014W	MSB2	0.688121	0.958333	2.75715	46.2771	71.545	3.39615	9.37014	8	6	t-test	S
YDR265W	PEX10	0.570995	0.920777	2.7594	41.1792	63.1605	2.75955	6.26628	8	6	t-test	S
YBL059W	YBL059W	0.589358	0.924982	2.76696	53.4576	83.3333	3.82169	5.27248	8	6	t-test	S
YDR436W	PPZ2	0.52699	0.903695	2.76865	50.8137	78.9841	2.5214	5.56875	8	6	t-test	S
YOR068C	VAM10	0.75843	0.969203	2.77727	28.0129	41.4864	2.11447	13.7083	8	6	t-test	S
YMR136W	GAT2	0.64877	0.943253	2.77742	46.294	71.5394	2.89562	8.40175	8	6	t-test	S
YGL047W	ALG13	0.583161	0.922535	2.7777	46.8545	72.4604	1.97023	7.24784	8	6	t-test	S
YPL181W	CTI6	0.625424	0.938625	2.78106	43.7841	67.4073	3.59376	6.92103	8	6	t-test	S
YLR455W	YLR455W	0.443505	0.865993	2.78173	34.9624	52.9036	2.83421	3.57994	16	12	t-test	S
YDR050C	TPI1	0.60578	0.928202	2.78268	47.8539	74.0951	2.19445	7.67288	8	6	t-test	S
YBR262C	MIC12	0.545024	0.911639	2.78569	39.4595	60.2902	3.26104	5.02816	8	6	t-test	S
YOR162C	YRR1	0.672229	0.954201	2.78747	44.6904	68.8867	2.98549	9.19951	8	6	t-test	S
YPR002W	PDH1	0.538327	0.907797	2.78873	39.4966	60.3462	2.07063	6.26258	8	6	t-test	S
YOR351C	MEK1	0.66103	0.949277	2.78981	45.7831	70.6792	3.56023	8.27536	8	6	t-test	S
YHR048W	YHK8	0.545652	0.911639	2.79072	42.2333	64.842	1.41789	6.78908	8	6	t-test	S
YOR165W	SEY1	0.735722	0.96578	2.79149	44.948	69.3036	2.52492	11.9188	8	4	t-test	S
YJL060W	BNA3	0.657619	0.946079	2.79209	52.539	81.7818	4.70623	6.49295	8	6	t-test	S
YBR184W	YBR184W	0.591606	0.926085	2.80038	54.4913	84.9777	4.08741	4.95372	8	6	t-test	S
YOR122C	PFY1	0.611018	0.931288	2.80736	37.2997	56.704	2.7791	7.45646	8	6	t-test	S
YLR348C	DIC1	0.556909	0.913887	2.8095	54.2366	84.5439	3.70567	4.61195	8	6	t-test	S
YGL101W	YGL101W	0.650535	0.943532	2.80953	34.1211	51.475	5.04437	5.43252	8	5	t-test	S
YLR296W	YLR296W	0.602028	0.926903	2.81761	60.3285	94.5454	4.50096	4.43418	8	6	t-test	S
YML112W	CTK3	0.535106	0.907186	2.82475	45.5877	70.3006	1.06978	6.81236	8	6	t-test	S
YCR107W	AAD3	0.579024	0.922535	2.82493	45.3171	69.8554	2.73315	6.70894	8	6	t-test	S
YDL055C	PSA1	0.531232	0.904699	2.82852	39.1017	59.6315	2.88547	5.40707	8	6	t-test	S
YLR145W	RMP1	0.638135	0.940066	2.82921	32.7298	49.1553	4.86914	5.34975	8	6	t-test	S
YPR196W	YPR196W	0.58282	0.922535	2.8325	43.1787	66.3275	1.9497	7.4178	8	6	t-test	S
YDR277C	MTH1	0.467	0.879323	2.83638	39.2658	59.8884	2.03929	5.14331	8	6	t-test	S
YGR184C	UBR1	0.603695	0.926903	2.84212	42.2123	64.7229	3.47656	6.61359	8	6	t-test	S
YGL060W	YBP2	0.708462	0.963217	2.84595	45.7966	70.6091	3.75854	10.3959	8	6	t-test	S
YBL060W	YBL060W	0.623812	0.937674	2.84635	52.3167	81.3271	4.08079	6.42919	8	6	t-test	S
YPR117W	YPR117W	0.520936	0.902295	2.84882	39.644	60.4897	2.17408	6.00947	8	6	t-test	S
YIR025W	MND2	0.471671	0.879934	2.85224	43.9559	67.5726	2.04424	5.25445	8	6	t-test	S
YAL022C	FUN26	0.556102	0.913838	2.85232	48.3665	74.8234	3.89039	4.34959	8	6	t-test	S
YPL095C	EEB1	0.573612	0.920946	2.8568	49.7046	77.0158	3.27831	6.04644	8	6	t-test	S
YGR212W	SLI1	0.593875	0.926085	2.86849	41.5445	63.5818	2.87985	7.1023	8	6	t-test	S
YOR270C	VPH1	0.68079	0.957106	2.87053	39.2143	59.7476	3.99847	8.90137	8	5	t-test	S
YNL216W	RAP1	0.68228	0.957106	2.87632	39.4623	60.1458	3.05624	9.90945	8	6	t-test	S
YOR341W	RPA190	0.754435	0.969203	2.87668	45.5595	70.1687	2.47061	13.8428	8	6	t-test	S
YNL334C	SNO2	0.586961	0.924598	2.88117	41.553	63.5748	2.56689	7.24172	8	6	t-test	S
YGL180W	ATG1	0.633628	0.940066	2.88284	51.7156	80.279	2.79489	8.38742	8	6	t-test	S
YBR293W	VBA2	0.622054	0.936205	2.88479	53.1063	82.562	4.50365	5.74555	8	6	t-test	S
YMR308C	PSE1	0.624731	0.938173	2.88716	37.2576	56.5035	3.86057	6.98403	8	6	t-test	S
YPL052W	OAZ1	0.62093	0.935531	2.88753	45.9833	70.8476	4.00264	6.63409	8	6	t-test	S
YMR229C	RRP5	0.606852	0.928776	2.88819	43.7779	67.2209	3.93719	6.22696	8	6	t-test	S
YDR336W	YDR336W	0.707413	0.962556	2.88822	36.7165	55.6122	2.0651	11.5591	8	6	t-test	S
YCL062W	YCL062W	0.353777	0.815633	2.8962	43.002	65.9323	2.86347	1.06086	8	6	t-test	S
YOR094W	ARF3	0.613419	0.931866	2.89735	45.7734	70.4864	3.00781	7.63997	8	6	t-test	S
YOR075W	UFE1	0.659431	0.948118	2.89822	39.299	59.8413	3.72146	8.50947	8	6	t-test	S
YGL017W	ATE1	0.664243	0.949867	2.9002	41.2607	63.0631	2.05432	9.90398	8	6	t-test	S
YDL099W	BUG1	0.521267	0.902295	2.90434	47.9993	74.1341	3.46904	4.4356	8	6	t-test	S
YGL234W	ADE5	0.683336	0.957106	2.90533	45.0374	69.2633	3.77008	9.48924	8	6	t-test	S
YBR242W	YBR242W	0.533532	0.907186	2.91638	50.9727	79.0026	3.78715	4.10049	8	5	t-test	S
YER119C-A	YER119C-A	0.759574	0.969203	2.92829	17.0964	23.2917	7.96794	7.99167	8	6	t-test	S
YIL056W	VHR1	0.582756	0.922535	2.94089	41.6895	63.701	2.1536	7.62236	8	6	t-test	S
YML007W	YAP1	0.524955	0.902295	2.94239	40.7432	62.143	2.52101	6.03944	8	6	t-test	S
YOR266W	PNT1	0.587165	0.924617	2.94421	48.5986	75.0538	2.25101	7.67894	8	6	t-test	S
YNL057W	YNL057W	0.579066	0.922535	2.94969	38.1952	57.9422	2.41972	7.3767	8	6	t-test	S
YJR121W	ATP2	0.690547	0.959084	2.95017	44.3562	68.0697	3.44331	10.2909	8	6	t-test	S
YFL043C	YFL043C	0.524232	0.902295	2.95018	35.8946	54.1593	2.91062	5.60549	8	6	t-test	S
YER123W	YCK3	0.503857	0.897215	2.96549	43.4977	66.6332	3.4815	4.15028	8	6	t-test	S
YPL236C	ENV7	0.567008	0.919135	2.9674	51.2162	79.319	2.76421	6.8421	8	6	t-test	S
YOL025W	LAG2	0.664011	0.949867	2.96867	51.4782	79.7477	3.84019	8.87382	8	6	t-test	S
YJR052W	RAD7	0.49298	0.892039	2.96972	46.9613	72.3203	2.80933	5.11032	8	6	t-test	S
YDR525W-A	SNA2	0.46051	0.873469	2.97267	38.5407	58.4723	3.41374	3.02992	8	6	t-test	S
YER005W	YND1	0.553064	0.913838	2.97337	44.2522	67.8607	4.14362	4.17636	8	6	t-test	S
YJL172W	CPS1	0.612991	0.931866	2.97678	47.6881	73.5035	3.76732	7.01115	8	5	t-test	S
YBR165W	UBS1	0.263962	0.755873	2.97772	40.5828	61.8211	1.52659	3.45065	16	12	t-test	S
YHR086W	NAM8	0.572708	0.920946	2.97872	42.0503	64.2321	3.19745	6.5629	8	6	t-test	S
YOR366W	YOR366W	0.518263	0.902023	2.98638	45.8064	70.3943	1.84903	6.55541	8	6	t-test	S
YCR027C	RHB1	0.534686	0.907186	2.98913	45.0101	69.0807	2.43341	6.25806	8	4	t-test	S
YPL098C	MGR2	0.545564	0.911639	2.99809	43.0483	65.8409	3.05934	6.08445	8	6	t-test	S
YMR113W	FOL3	0.614465	0.931866	3.01545	44.817	68.7199	5.06241	4.69241	8	6	t-test	S
YNL281W	HCH1	0.600847	0.926903	3.02062	52.2576	80.9435	2.96711	7.74137	8	6	t-test	S
YPL116W	HOS3	0.594454	0.926085	3.02232	50.1622	77.496	2.31885	8.06735	8	6	t-test	S
YNR056C	BIO5	0.628965	0.940066	3.02645	52.4665	81.2774	3.88952	7.69063	8	6	t-test	S
YOR082C	YOR082C	0.617576	0.934747	3.03405	41.4906	63.2209	2.19224	8.82087	8	6	t-test	S
YEL052W	AFG1	0.560068	0.915012	3.03597	48.656	74.9974	4.14925	4.7626	8	6	t-test	S
YBR276C	PPS1	0.53132	0.904699	3.03782	47.8072	73.5989	3.15166	5.73745	8	6	t-test	S
YGL035C	MIG1	0.603514	0.926903	3.03969	35.1362	52.7652	3.63002	7.11616	8	5	t-test	S
YHL006C	SHU1	0.568174	0.920294	3.04036	42.3137	64.5637	2.5937	7.25179	8	6	t-test	S
YDR201W	SPC19	0.570121	0.920777	3.04129	45.2845	69.446	3.55543	6.23993	8	6	t-test	S
YOL130W	ALR1	0.645524	0.942823	3.0425	41.5233	63.2609	4.53982	7.517	8	6	t-test	S
YFR022W	ROG3	0.61309	0.931866	3.04937	41.6251	63.4168	3.55307	7.62867	8	6	t-test	S
YOR170W	YOR170W	0.65138	0.944257	3.05135	45.7677	70.2238	2.79218	9.608	8	6	t-test	S
YGL249W	ZIP2	0.607975	0.929868	3.05466	49.4461	76.2655	3.46186	7.58377	8	6	t-test	S
YIL002C	INP51	0.520814	0.902295	3.05561	42.6034	65.0149	3.38579	5.16338	8	6	t-test	S
YGR077C	PEX8	0.551971	0.913838	3.05884	40.1722	61.0129	2.50962	6.90279	8	5	t-test	S
YOL126C	MDH2	0.612555	0.931866	3.06169	45.7399	70.1612	3.43417	7.78939	8	6	t-test	S
YDR428C	BNA7	0.553947	0.913838	3.06909	43.9441	67.1968	3.37965	6.06944	8	5	t-test	S
YKL096W	CWP1	0.664778	0.949867	3.06974	63.0672	98.6333	6.59564	2.87231	8	6	t-test	S
YOR229W	WTM2	0.564569	0.917336	3.07799	53.3225	82.5999	2.4152	7.41727	8	6	t-test	S
YMR152W	YIM1	0.441137	0.865763	3.0799	39.4953	59.8654	1.34815	5.76081	8	6	t-test	S
YBR060C	ORC2	0.582953	0.922535	3.07999	46.8543	71.9632	3.03735	7.36728	8	6	t-test	S
YFR002W	NIC96	0.594182	0.926085	3.08296	48.1639	74.1112	2.92161	7.80199	8	6	t-test	S
YMR290C	HAS1	0.665197	0.949867	3.0937	40.3202	61.1988	4.52731	8.68014	8	6	t-test	S
YBR217W	ATG12	0.610839	0.931288	3.09451	57.3105	89.1288	4.18749	6.87518	8	6	t-test	S
YJL073W	JEM1	0.592054	0.926085	3.0949	50.3631	77.7069	4.17156	6.19347	8	6	t-test	S
YFR024C-A	LSB3	0.556441	0.913838	3.09724	42.6307	64.9914	2.58732	7.14377	8	6	t-test	S
YML103C	NUP188	0.579475	0.922535	3.09731	42.4195	64.644	3.24245	7.11338	8	6	t-test	S
YOL013W-A	YOL013W-A	0.751651	0.968862	3.09798	29.8888	44.043	3.0683	14.5447	8	6	t-test	S
YDL178W	DLD2	0.474468	0.881609	3.10165	48.6617	74.8989	3.54148	3.68424	8	6	t-test	S
YDL234C	GYP7	0.559553	0.915012	3.10167	45.2887	69.3537	2.9459	6.90282	8	6	t-test	S
YOR384W	FRE5	0.545087	0.911639	3.10321	53.1783	82.3213	2.32095	7.10637	8	6	t-test	S
YPR171W	BSP1	0.484382	0.885555	3.10565	49.8778	76.8915	1.00878	6.61891	8	6	t-test	S
YGR111W	YGR111W	0.534016	0.907186	3.10735	46.5748	71.4586	4.07487	4.30547	8	6	t-test	S
